quantile,variable,count,technology,heat_production,primary_energy,CO2_emissions,OpEx,Q,period,ssp
10,CDH,95.5,HeatPump,0.26532,0.05138872748402092,0.007708309122603138,15.550819907030796,0.44220000000000004,2060s,ssp370
11,CDH,64.33333333333333,HeatPump,0.30954000000000004,0.06453371555150174,0.009680057332725261,19.52864446361327,0.48642,2060s,ssp370
12,CDH,43.666666666666664,HeatPump,0.35375999999999996,0.07908370044052863,0.011862555066079295,23.93163721585903,0.53064,2060s,ssp370
13,CDH,32.333333333333336,HeatPump,0.39798,0.0950778419271352,0.014261676289070279,28.77164836233327,0.57486,2060s,ssp370
14,CDH,18.333333333333332,HeatPump,0.44220000000000004,0.11255676870520463,0.016883515305780694,34.06097261303503,0.6190800000000001,2060s,ssp370
15,CDH,9.8,HeatPump,0.48641999999999996,0.13156264791399014,0.01973439718709852,39.81237022922442,0.6633,2060s,ssp370
16,CDH,7.333333333333333,HeatPump,0.53064,0.15213925865246777,0.022820888797870167,46.03908926971125,0.70752,2060s,ssp370
17,CDH,3.5,HeatPump,0.57486,0.1743320697498105,0.026149810462471574,52.75488912509478,0.7517400000000001,2060s,ssp370
18,CDH,4.0,HeatPump,0.61908,0.19818832208226042,0.029728248312339063,59.97406542779594,0.79596,2060s,ssp370
1,CDH,856.6666666666666,Geothermal,0.04422,0.002327368421052632,0.0003491052631578948,0.7042884489473684,0.04422,2060s,ssp370
2,CDH,732.0,Geothermal,0.08844,0.004654736842105264,0.0006982105263157896,1.4085768978947368,0.08844,2060s,ssp370
3,CDH,632.1666666666666,Geothermal,0.13266,0.0069821052631578945,0.0010473157894736842,2.112865346842105,0.13266,2060s,ssp370
4,CDH,528.0,Geothermal,0.17688,0.009309473684210527,0.0013964210526315791,2.8171537957894737,0.17688,2060s,ssp370
5,CDH,416.0,Geothermal,0.17688,0.009309473684210527,0.0013964210526315791,2.8171537957894737,0.22110000000000002,2060s,ssp370
6,CDH,336.1666666666667,Geothermal,0.17688,0.009309473684210527,0.0013964210526315791,2.8171537957894737,0.26532,2060s,ssp370
7,CDH,264.0,Geothermal,0.17688,0.009309473684210527,0.0013964210526315791,2.8171537957894737,0.30954000000000004,2060s,ssp370
8,CDH,190.5,Geothermal,0.17688,0.009309473684210527,0.0013964210526315791,2.8171537957894737,0.35376,2060s,ssp370
9,CDH,144.5,Geothermal,0.17688,0.009309473684210527,0.0013964210526315791,2.8171537957894737,0.39798,2060s,ssp370
10,CDH,95.5,Geothermal,0.17688,0.009309473684210527,0.0013964210526315791,2.8171537957894737,0.44220000000000004,2060s,ssp370
11,CDH,64.33333333333333,Geothermal,0.17688,0.009309473684210527,0.0013964210526315791,2.8171537957894737,0.48642,2060s,ssp370
12,CDH,43.666666666666664,Geothermal,0.17688,0.009309473684210527,0.0013964210526315791,2.8171537957894737,0.53064,2060s,ssp370
13,CDH,32.333333333333336,Geothermal,0.17688,0.009309473684210527,0.0013964210526315791,2.8171537957894737,0.57486,2060s,ssp370
14,CDH,18.333333333333332,Geothermal,0.17688,0.009309473684210527,0.0013964210526315791,2.8171537957894737,0.6190800000000001,2060s,ssp370
15,CDH,9.8,Geothermal,0.17688,0.009309473684210527,0.0013964210526315791,2.8171537957894737,0.6633,2060s,ssp370
16,CDH,7.333333333333333,Geothermal,0.17688,0.009309473684210527,0.0013964210526315791,2.8171537957894737,0.70752,2060s,ssp370
17,CDH,3.5,Geothermal,0.17688,0.009309473684210527,0.0013964210526315791,2.8171537957894737,0.7517400000000001,2060s,ssp370
18,CDH,4.0,Geothermal,0.17688,0.009309473684210527,0.0013964210526315791,2.8171537957894737,0.79596,2060s,ssp370
1,CDH,856.6666666666666,BTES,0.04654736842105263,0.0,0.0,0.0,0.04422,2060s,ssp370
2,CDH,732.0,BTES,0.09309473684210526,0.0,0.0,0.0,0.08844,2060s,ssp370
3,CDH,632.1666666666666,BTES,0.1396421052631579,0.0,0.0,0.0,0.13266,2060s,ssp370
4,CDH,528.0,BTES,0.18618947368421052,0.0,0.0,0.0,0.17688,2060s,ssp370
5,CDH,416.0,BTES,0.18618947368421052,0.0,0.0,0.0,0.22110000000000002,2060s,ssp370
6,CDH,336.1666666666667,BTES,0.18618947368421052,0.0,0.0,0.0,0.26532,2060s,ssp370
7,CDH,264.0,BTES,0.18618947368421052,0.0,0.0,0.0,0.30954000000000004,2060s,ssp370
8,CDH,190.5,BTES,0.18618947368421052,0.0,0.0,0.0,0.35376,2060s,ssp370
9,CDH,144.5,BTES,0.18618947368421052,0.0,0.0,0.0,0.39798,2060s,ssp370
10,CDH,95.5,BTES,0.18618947368421052,0.0,0.0,0.0,0.44220000000000004,2060s,ssp370
11,CDH,64.33333333333333,BTES,0.18618947368421052,0.0,0.0,0.0,0.48642,2060s,ssp370
12,CDH,43.666666666666664,BTES,0.18618947368421052,0.0,0.0,0.0,0.53064,2060s,ssp370
13,CDH,32.333333333333336,BTES,0.18618947368421052,0.0,0.0,0.0,0.57486,2060s,ssp370
14,CDH,18.333333333333332,BTES,0.18618947368421052,0.0,0.0,0.0,0.6190800000000001,2060s,ssp370
15,CDH,9.8,BTES,0.18618947368421052,0.0,0.0,0.0,0.6633,2060s,ssp370
16,CDH,7.333333333333333,BTES,0.18618947368421052,0.0,0.0,0.0,0.70752,2060s,ssp370
17,CDH,3.5,BTES,0.18618947368421052,0.0,0.0,0.0,0.7517400000000001,2060s,ssp370
18,CDH,4.0,BTES,0.18618947368421052,0.0,0.0,0.0,0.79596,2060s,ssp370
1,CDH,856.6666666666666,unmet_demand,0.0,0.0,0.0,0.0,0.04422,2060s,ssp370
2,CDH,732.0,unmet_demand,0.0,0.0,0.0,0.0,0.08844,2060s,ssp370
3,CDH,632.1666666666666,unmet_demand,0.0,0.0,0.0,0.0,0.13266,2060s,ssp370
4,CDH,528.0,unmet_demand,0.0,0.0,0.0,0.0,0.17688,2060s,ssp370
5,CDH,416.0,unmet_demand,0.0,0.0,0.0,0.0,0.22110000000000002,2060s,ssp370
6,CDH,336.1666666666667,unmet_demand,0.0,0.0,0.0,0.0,0.26532,2060s,ssp370
7,CDH,264.0,unmet_demand,0.0,0.0,0.0,0.0,0.30954000000000004,2060s,ssp370
8,CDH,190.5,unmet_demand,0.0,0.0,0.0,0.0,0.35376,2060s,ssp370
9,CDH,144.5,unmet_demand,0.0,0.0,0.0,0.0,0.39798,2060s,ssp370
10,CDH,95.5,unmet_demand,0.0,0.0,0.0,0.0,0.44220000000000004,2060s,ssp370
11,CDH,64.33333333333333,unmet_demand,0.0,0.0,0.0,0.0,0.48642,2060s,ssp370
12,CDH,43.666666666666664,unmet_demand,0.0,0.0,0.0,0.0,0.53064,2060s,ssp370
13,CDH,32.333333333333336,unmet_demand,0.0,0.0,0.0,0.0,0.57486,2060s,ssp370
14,CDH,18.333333333333332,unmet_demand,0.0,0.0,0.0,0.0,0.6190800000000001,2060s,ssp370
15,CDH,9.8,unmet_demand,0.0,0.0,0.0,0.0,0.6633,2060s,ssp370
16,CDH,7.333333333333333,unmet_demand,0.0,0.0,0.0,0.0,0.70752,2060s,ssp370
17,CDH,3.5,unmet_demand,0.0,0.0,0.0,0.0,0.7517400000000001,2060s,ssp370
18,CDH,4.0,unmet_demand,0.0,0.0,0.0,0.0,0.79596,2060s,ssp370
1,CDH,952.1666666666666,HeatPump,0.0,0.0,0.0,0.0,0.04422,2060s,ssp585
2,CDH,841.3333333333334,HeatPump,0.0,0.0,0.0,0.0,0.08844,2060s,ssp585
3,CDH,743.0,HeatPump,0.0,0.0,0.0,0.0,0.13266,2060s,ssp585
4,CDH,635.8333333333334,HeatPump,0.0,0.0,0.0,0.0,0.17688,2060s,ssp585
5,CDH,530.1666666666666,HeatPump,0.03836073178669397,0.004739110727863855,0.0007108666091795782,1.4217332183591564,0.22110000000000002,2060s,ssp585
6,CDH,440.0,HeatPump,0.08258073178669395,0.011320182561575593,0.0016980273842363389,3.396054768472678,0.26532,2060s,ssp585
7,CDH,362.6666666666667,HeatPump,0.126800731786694,0.01912890541756651,0.0028693358126349764,5.738671625269953,0.30954000000000004,2060s,ssp585
8,CDH,273.8333333333333,HeatPump,0.17102073178669397,0.0281979772113263,0.004229696581698945,8.45939316339789,0.35376,2060s,ssp585
9,CDH,221.0,HeatPump,0.21524073178669395,0.03856126745170792,0.005784190117756187,11.568380235512375,0.39798,2060s,ssp585
10,CDH,161.16666666666666,HeatPump,0.259460731786694,0.0502538701891718,0.00753808052837577,15.076161056751541,0.44220000000000004,2060s,ssp585
11,CDH,108.16666666666667,HeatPump,0.30368073178669397,0.06331215986171222,0.009496823979256833,18.993647958513666,0.48642,2060s,ssp585
12,CDH,74.33333333333333,HeatPump,0.34790073178669395,0.0777738502251798,0.01166607753377697,23.332155067553938,0.53064,2060s,ssp585
13,CDH,41.666666666666664,HeatPump,0.392120731786694,0.09367805656859106,0.014051708485288658,28.103416970577317,0.57486,2060s,ssp585
14,CDH,25.0,HeatPump,0.436340731786694,0.11106536143006479,0.01665980421450972,33.31960842901944,0.6190800000000001,2060s,ssp585
15,CDH,12.4,HeatPump,0.48056073178669395,0.12997788404535643,0.019496682606803463,38.99336521360693,0.6633,2060s,ssp585
16,CDH,7.6,HeatPump,0.5247807317866939,0.15045935377869582,0.022568903066804372,45.13780613360875,0.70752,2060s,ssp585
17,CDH,4.5,HeatPump,0.5690007317866941,0.17255518780491105,0.025883278170736657,51.76655634147332,0.7517400000000001,2060s,ssp585
18,CDH,5.0,HeatPump,0.613220731786694,0.19631257333278535,0.0294468859999178,58.8937719998356,0.79596,2060s,ssp585
19,CDH,3.0,HeatPump,0.6574407317866939,0.22178055468241836,0.033267083202362754,66.53416640472551,0.84018,2060s,ssp585
1,CDH,952.1666666666666,Geothermal,0.04422,0.002327368421052632,0.0003491052631578948,0.6982105263157895,0.04422,2060s,ssp585
2,CDH,841.3333333333334,Geothermal,0.08844,0.004654736842105264,0.0006982105263157896,1.396421052631579,0.08844,2060s,ssp585
3,CDH,743.0,Geothermal,0.13266,0.0069821052631578945,0.0010473157894736842,2.0946315789473684,0.13266,2060s,ssp585
4,CDH,635.8333333333334,Geothermal,0.17688,0.009309473684210527,0.0013964210526315791,2.792842105263158,0.17688,2060s,ssp585
5,CDH,530.1666666666666,Geothermal,0.18273926821330605,0.00961785622175295,0.0014426784332629424,2.885356866525885,0.22110000000000002,2060s,ssp585
6,CDH,440.0,Geothermal,0.18273926821330605,0.00961785622175295,0.0014426784332629424,2.885356866525885,0.26532,2060s,ssp585
7,CDH,362.6666666666667,Geothermal,0.18273926821330605,0.00961785622175295,0.0014426784332629424,2.885356866525885,0.30954000000000004,2060s,ssp585
8,CDH,273.8333333333333,Geothermal,0.18273926821330605,0.00961785622175295,0.0014426784332629424,2.885356866525885,0.35376,2060s,ssp585
9,CDH,221.0,Geothermal,0.18273926821330605,0.00961785622175295,0.0014426784332629424,2.885356866525885,0.39798,2060s,ssp585
10,CDH,161.16666666666666,Geothermal,0.18273926821330605,0.00961785622175295,0.0014426784332629424,2.885356866525885,0.44220000000000004,2060s,ssp585
11,CDH,108.16666666666667,Geothermal,0.18273926821330605,0.00961785622175295,0.0014426784332629424,2.885356866525885,0.48642,2060s,ssp585
12,CDH,74.33333333333333,Geothermal,0.18273926821330605,0.00961785622175295,0.0014426784332629424,2.885356866525885,0.53064,2060s,ssp585
13,CDH,41.666666666666664,Geothermal,0.18273926821330605,0.00961785622175295,0.0014426784332629424,2.885356866525885,0.57486,2060s,ssp585
14,CDH,25.0,Geothermal,0.18273926821330605,0.00961785622175295,0.0014426784332629424,2.885356866525885,0.6190800000000001,2060s,ssp585
15,CDH,12.4,Geothermal,0.18273926821330605,0.00961785622175295,0.0014426784332629424,2.885356866525885,0.6633,2060s,ssp585
16,CDH,7.6,Geothermal,0.18273926821330605,0.00961785622175295,0.0014426784332629424,2.885356866525885,0.70752,2060s,ssp585
17,CDH,4.5,Geothermal,0.18273926821330605,0.00961785622175295,0.0014426784332629424,2.885356866525885,0.7517400000000001,2060s,ssp585
18,CDH,5.0,Geothermal,0.18273926821330605,0.00961785622175295,0.0014426784332629424,2.885356866525885,0.79596,2060s,ssp585
19,CDH,3.0,Geothermal,0.18273926821330605,0.00961785622175295,0.0014426784332629424,2.885356866525885,0.84018,2060s,ssp585
1,CDH,952.1666666666666,BTES,0.04654736842105263,0.0,0.0,0.0,0.04422,2060s,ssp585
2,CDH,841.3333333333334,BTES,0.09309473684210526,0.0,0.0,0.0,0.08844,2060s,ssp585
3,CDH,743.0,BTES,0.1396421052631579,0.0,0.0,0.0,0.13266,2060s,ssp585
4,CDH,635.8333333333334,BTES,0.18618947368421052,0.0,0.0,0.0,0.17688,2060s,ssp585
5,CDH,530.1666666666666,BTES,0.19235712443505898,0.0,0.0,0.0,0.22110000000000002,2060s,ssp585
6,CDH,440.0,BTES,0.19235712443505898,0.0,0.0,0.0,0.26532,2060s,ssp585
7,CDH,362.6666666666667,BTES,0.19235712443505898,0.0,0.0,0.0,0.30954000000000004,2060s,ssp585
8,CDH,273.8333333333333,BTES,0.19235712443505898,0.0,0.0,0.0,0.35376,2060s,ssp585
9,CDH,221.0,BTES,0.19235712443505898,0.0,0.0,0.0,0.39798,2060s,ssp585
10,CDH,161.16666666666666,BTES,0.19235712443505898,0.0,0.0,0.0,0.44220000000000004,2060s,ssp585
11,CDH,108.16666666666667,BTES,0.19235712443505898,0.0,0.0,0.0,0.48642,2060s,ssp585
12,CDH,74.33333333333333,BTES,0.19235712443505898,0.0,0.0,0.0,0.53064,2060s,ssp585
13,CDH,41.666666666666664,BTES,0.19235712443505898,0.0,0.0,0.0,0.57486,2060s,ssp585
14,CDH,25.0,BTES,0.19235712443505898,0.0,0.0,0.0,0.6190800000000001,2060s,ssp585
15,CDH,12.4,BTES,0.19235712443505898,0.0,0.0,0.0,0.6633,2060s,ssp585
16,CDH,7.6,BTES,0.19235712443505898,0.0,0.0,0.0,0.70752,2060s,ssp585
17,CDH,4.5,BTES,0.19235712443505898,0.0,0.0,0.0,0.7517400000000001,2060s,ssp585
18,CDH,5.0,BTES,0.19235712443505898,0.0,0.0,0.0,0.79596,2060s,ssp585
19,CDH,3.0,BTES,0.19235712443505898,0.0,0.0,0.0,0.84018,2060s,ssp585
1,CDH,952.1666666666666,unmet_demand,0.0,0.0,0.0,0.0,0.04422,2060s,ssp585
2,CDH,841.3333333333334,unmet_demand,0.0,0.0,0.0,0.0,0.08844,2060s,ssp585
3,CDH,743.0,unmet_demand,0.0,0.0,0.0,0.0,0.13266,2060s,ssp585
4,CDH,635.8333333333334,unmet_demand,0.0,0.0,0.0,0.0,0.17688,2060s,ssp585
5,CDH,530.1666666666666,unmet_demand,0.0,0.0,0.0,0.0,0.22110000000000002,2060s,ssp585
6,CDH,440.0,unmet_demand,0.0,0.0,0.0,0.0,0.26532,2060s,ssp585
7,CDH,362.6666666666667,unmet_demand,0.0,0.0,0.0,0.0,0.30954000000000004,2060s,ssp585
8,CDH,273.8333333333333,unmet_demand,0.0,0.0,0.0,0.0,0.35376,2060s,ssp585
9,CDH,221.0,unmet_demand,0.0,0.0,0.0,0.0,0.39798,2060s,ssp585
10,CDH,161.16666666666666,unmet_demand,0.0,0.0,0.0,0.0,0.44220000000000004,2060s,ssp585
11,CDH,108.16666666666667,unmet_demand,0.0,0.0,0.0,0.0,0.48642,2060s,ssp585
12,CDH,74.33333333333333,unmet_demand,0.0,0.0,0.0,0.0,0.53064,2060s,ssp585
13,CDH,41.666666666666664,unmet_demand,0.0,0.0,0.0,0.0,0.57486,2060s,ssp585
14,CDH,25.0,unmet_demand,0.0,0.0,0.0,0.0,0.6190800000000001,2060s,ssp585
15,CDH,12.4,unmet_demand,0.0,0.0,0.0,0.0,0.6633,2060s,ssp585
16,CDH,7.6,unmet_demand,0.0,0.0,0.0,0.0,0.70752,2060s,ssp585
17,CDH,4.5,unmet_demand,0.0,0.0,0.0,0.0,0.7517400000000001,2060s,ssp585
18,CDH,5.0,unmet_demand,0.0,0.0,0.0,0.0,0.79596,2060s,ssp585
19,CDH,3.0,unmet_demand,0.0,0.0,0.0,0.0,0.84018,2060s,ssp585
1,CDH,706.6666666666666,HeatPump,0.0,0.0,0.0,0.0,0.04422,2070s,ssp126
2,CDH,594.1666666666666,HeatPump,0.0,0.0,0.0,0.0,0.08844,2070s,ssp126
3,CDH,478.8333333333333,HeatPump,0.0,0.0,0.0,0.0,0.13266,2070s,ssp126
4,CDH,402.8333333333333,HeatPump,0.04421999999999998,0.004874517729193458,0.0007311776593790187,1.6052196609821785,0.17688,2070s,ssp126
5,CDH,310.0,HeatPump,0.08843999999999999,0.010925937364877385,0.0016388906047316077,3.5980030122206434,0.22110000000000002,2070s,ssp126
6,CDH,230.83333333333334,HeatPump,0.13265999999999997,0.01818505825908156,0.002727758738862234,5.9884925392227535,0.26532,2070s,ssp126
7,CDH,171.33333333333334,HeatPump,0.17688,0.02668376390722233,0.0040025645860833495,8.787187745025836,0.30954000000000004,2070s,ssp126
8,CDH,122.5,HeatPump,0.2211,0.03645507007419622,0.005468260511129432,12.004960998524323,0.35376,2070s,ssp126
9,CDH,80.33333333333333,HeatPump,0.26532,0.04753317550707019,0.007129976326060528,15.653074234584937,0.39798,2070s,ssp126
10,CDH,59.166666666666664,HeatPump,0.30954000000000004,0.05995351539802442,0.008993027309703663,19.743196559843117,0.44220000000000004,2070s,ssp126
11,CDH,30.833333333333332,HeatPump,0.35375999999999996,0.07375281777314484,0.011062922665971725,24.287422822006388,0.48642,2070s,ssp126
12,CDH,19.2,HeatPump,0.39798,0.08896916299559472,0.013345374449339208,29.2982932047489,0.53064,2070s,ssp126
13,CDH,12.25,HeatPump,0.44220000000000004,0.10564204658570579,0.015846306987855868,34.78881391489549,0.57486,2070s,ssp126
14,CDH,7.25,HeatPump,0.4864200000000001,0.12381244557572511,0.018571866836358766,40.77247903359756,0.6190800000000001,2070s,ssp126
15,CDH,3.5,HeatPump,0.53064,0.14352288863344378,0.021528433295016566,47.26329360863345,0.6633,2070s,ssp126
16,CDH,3.0,HeatPump,0.57486,0.1648175302068401,0.024722629531026014,54.27579807086259,0.70752,2070s,ssp126
1,CDH,706.6666666666666,Geothermal,0.04422,0.002327368421052632,0.0003491052631578948,0.7664219837478948,0.04422,2070s,ssp126
2,CDH,594.1666666666666,Geothermal,0.08844,0.004654736842105264,0.0006982105263157896,1.5328439674957897,0.08844,2070s,ssp126
3,CDH,478.8333333333333,Geothermal,0.13266,0.0069821052631578945,0.0010473157894736842,2.299265951243684,0.13266,2070s,ssp126
4,CDH,402.8333333333333,Geothermal,0.13266000000000003,0.006982105263157896,0.0010473157894736844,2.299265951243685,0.17688,2070s,ssp126
5,CDH,310.0,Geothermal,0.13266000000000003,0.006982105263157896,0.0010473157894736844,2.299265951243685,0.22110000000000002,2070s,ssp126
6,CDH,230.83333333333334,Geothermal,0.13266000000000003,0.006982105263157896,0.0010473157894736844,2.299265951243685,0.26532,2070s,ssp126
7,CDH,171.33333333333334,Geothermal,0.13266000000000003,0.006982105263157896,0.0010473157894736844,2.299265951243685,0.30954000000000004,2070s,ssp126
8,CDH,122.5,Geothermal,0.13266000000000003,0.006982105263157896,0.0010473157894736844,2.299265951243685,0.35376,2070s,ssp126
9,CDH,80.33333333333333,Geothermal,0.13266000000000003,0.006982105263157896,0.0010473157894736844,2.299265951243685,0.39798,2070s,ssp126
10,CDH,59.166666666666664,Geothermal,0.13266000000000003,0.006982105263157896,0.0010473157894736844,2.299265951243685,0.44220000000000004,2070s,ssp126
11,CDH,30.833333333333332,Geothermal,0.13266000000000003,0.006982105263157896,0.0010473157894736844,2.299265951243685,0.48642,2070s,ssp126
12,CDH,19.2,Geothermal,0.13266000000000003,0.006982105263157896,0.0010473157894736844,2.299265951243685,0.53064,2070s,ssp126
13,CDH,12.25,Geothermal,0.13266000000000003,0.006982105263157896,0.0010473157894736844,2.299265951243685,0.57486,2070s,ssp126
14,CDH,7.25,Geothermal,0.13266000000000003,0.006982105263157896,0.0010473157894736844,2.299265951243685,0.6190800000000001,2070s,ssp126
15,CDH,3.5,Geothermal,0.13266000000000003,0.006982105263157896,0.0010473157894736844,2.299265951243685,0.6633,2070s,ssp126
16,CDH,3.0,Geothermal,0.13266000000000003,0.006982105263157896,0.0010473157894736844,2.299265951243685,0.70752,2070s,ssp126
1,CDH,706.6666666666666,BTES,0.04654736842105263,0.0,0.0,0.0,0.04422,2070s,ssp126
2,CDH,594.1666666666666,BTES,0.09309473684210526,0.0,0.0,0.0,0.08844,2070s,ssp126
3,CDH,478.8333333333333,BTES,0.1396421052631579,0.0,0.0,0.0,0.13266,2070s,ssp126
4,CDH,402.8333333333333,BTES,0.1396421052631579,0.0,0.0,0.0,0.17688,2070s,ssp126
5,CDH,310.0,BTES,0.1396421052631579,0.0,0.0,0.0,0.22110000000000002,2070s,ssp126
6,CDH,230.83333333333334,BTES,0.1396421052631579,0.0,0.0,0.0,0.26532,2070s,ssp126
7,CDH,171.33333333333334,BTES,0.1396421052631579,0.0,0.0,0.0,0.30954000000000004,2070s,ssp126
8,CDH,122.5,BTES,0.1396421052631579,0.0,0.0,0.0,0.35376,2070s,ssp126
9,CDH,80.33333333333333,BTES,0.1396421052631579,0.0,0.0,0.0,0.39798,2070s,ssp126
10,CDH,59.166666666666664,BTES,0.1396421052631579,0.0,0.0,0.0,0.44220000000000004,2070s,ssp126
11,CDH,30.833333333333332,BTES,0.1396421052631579,0.0,0.0,0.0,0.48642,2070s,ssp126
12,CDH,19.2,BTES,0.1396421052631579,0.0,0.0,0.0,0.53064,2070s,ssp126
13,CDH,12.25,BTES,0.1396421052631579,0.0,0.0,0.0,0.57486,2070s,ssp126
14,CDH,7.25,BTES,0.1396421052631579,0.0,0.0,0.0,0.6190800000000001,2070s,ssp126
15,CDH,3.5,BTES,0.1396421052631579,0.0,0.0,0.0,0.6633,2070s,ssp126
16,CDH,3.0,BTES,0.1396421052631579,0.0,0.0,0.0,0.70752,2070s,ssp126
1,CDH,706.6666666666666,unmet_demand,0.0,0.0,0.0,0.0,0.04422,2070s,ssp126
2,CDH,594.1666666666666,unmet_demand,0.0,0.0,0.0,0.0,0.08844,2070s,ssp126
3,CDH,478.8333333333333,unmet_demand,0.0,0.0,0.0,0.0,0.13266,2070s,ssp126
4,CDH,402.8333333333333,unmet_demand,0.0,0.0,0.0,0.0,0.17688,2070s,ssp126
5,CDH,310.0,unmet_demand,0.0,0.0,0.0,0.0,0.22110000000000002,2070s,ssp126
6,CDH,230.83333333333334,unmet_demand,0.0,0.0,0.0,0.0,0.26532,2070s,ssp126
7,CDH,171.33333333333334,unmet_demand,0.0,0.0,0.0,0.0,0.30954000000000004,2070s,ssp126
8,CDH,122.5,unmet_demand,0.0,0.0,0.0,0.0,0.35376,2070s,ssp126
9,CDH,80.33333333333333,unmet_demand,0.0,0.0,0.0,0.0,0.39798,2070s,ssp126
10,CDH,59.166666666666664,unmet_demand,0.0,0.0,0.0,0.0,0.44220000000000004,2070s,ssp126
11,CDH,30.833333333333332,unmet_demand,0.0,0.0,0.0,0.0,0.48642,2070s,ssp126
12,CDH,19.2,unmet_demand,0.0,0.0,0.0,0.0,0.53064,2070s,ssp126
13,CDH,12.25,unmet_demand,0.0,0.0,0.0,0.0,0.57486,2070s,ssp126
14,CDH,7.25,unmet_demand,0.0,0.0,0.0,0.0,0.6190800000000001,2070s,ssp126
15,CDH,3.5,unmet_demand,0.0,0.0,0.0,0.0,0.6633,2070s,ssp126
16,CDH,3.0,unmet_demand,0.0,0.0,0.0,0.0,0.70752,2070s,ssp126
1,CDH,817.8333333333334,HeatPump,0.0,0.0,0.0,0.0,0.04422,2070s,ssp245
2,CDH,693.6666666666666,HeatPump,0.0,0.0,0.0,0.0,0.08844,2070s,ssp245
3,CDH,574.3333333333334,HeatPump,0.0,0.0,0.0,0.0,0.13266,2070s,ssp245
4,CDH,479.5,HeatPump,0.0,0.0,0.0,0.0,0.17688,2070s,ssp245
5,CDH,381.6666666666667,HeatPump,0.04422000000000001,0.0054629686824386944,0.0008194453023658042,1.6741128672326895,0.22110000000000002,2070s,ssp245
6,CDH,296.6666666666667,HeatPump,0.08843999999999999,0.012123372172721041,0.001818505825908156,3.715176587749143,0.26532,2070s,ssp245
7,CDH,238.5,HeatPump,0.13266000000000003,0.02001282293041675,0.0030019234395625123,6.13287871943353,0.30954000000000004,2070s,ssp245
8,CDH,187.83333333333334,HeatPump,0.17688,0.029164056059356975,0.004374608408903546,8.937250851650456,0.35376,2070s,ssp245
9,CDH,123.16666666666667,HeatPump,0.2211,0.03961097958922516,0.0059416469383837735,12.13868401391068,0.39798,2070s,ssp245
10,CDH,91.33333333333333,HeatPump,0.26532,0.05138872748402092,0.007708309122603138,15.74794492018013,0.44220000000000004,2070s,ssp245
11,CDH,59.833333333333336,HeatPump,0.30954000000000004,0.06453371555150174,0.009680057332725261,19.776193102186205,0.48642,2070s,ssp245
12,CDH,36.0,HeatPump,0.35375999999999996,0.07908370044052863,0.011862555066079295,24.234998989004406,0.53064,2070s,ssp245
13,CDH,29.166666666666668,HeatPump,0.39798,0.0950778419271352,0.014261676289070279,29.136362994465863,0.57486,2070s,ssp245
14,CDH,15.833333333333334,HeatPump,0.44220000000000004,0.11255676870520463,0.016883515305780694,34.492735678543106,0.6190800000000001,2070s,ssp245
